RR,ActIndustryDistress1,ActIndustryDistress2,Senior secured,Senior unsecured,Senior subordinated,Subordinated \& Junior,Equity value,Default barrier,Net income margin,Total assets,Number of employees,Volume,Trades,Amihud,Price dispersion,Offering amount,Time to maturity,Coupon,Rating,CDS availability,Covenants,Roll,Corwin Schultz,Manufacturers inventories to sales ratio,Number of civilians unemployed for less than 5 weeks,30 year conventional mortgage rate,3 month commercial paper minus federal funds rate,Materials,Communication Services,Consumer Discretionary,Industrials,Consumer Staples,Financials,Energy,Health Care,Utilities,Information Technology,Real Estate,CBOE DJIA Volatility Index,NASDAQ 100 Index return,CBOE NASDAQ 100 Volatility Index,Russell 2000 Price Index return,Russell 2000 Vol 1m,Wilshire US Small-Cap Price Index,Wilshire Small Cap Vol
2.408333333333333,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,291250.0,0.2,0.001401965668023823,0.0013286880925077256,5000.0,4461,8.0,4.0,1,0,0.0,0.05486172833006748,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
2.814,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,280550.0,0.25,0.08905173243106176,0.014380799377401016,5000.0,4677,10.0,4.0,1,0,0.0,0.10900292997199397,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
1.0535,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,63937.0,0.2,0.004155467451296434,0.025935801560833575,3000.0,4761,8.75,4.0,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
6.0,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,34500000.0,0.1,1.1913352125408436e-05,5.978298775444202e-05,10750.0,6766,6.6,4.0,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
3.59375,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,353125.0,0.25,0.018254945876333622,0.005860620848534969,7000.0,2391,8.0,4.0,1,0,0.0,0.0,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
5.0625,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,20250000.0,0.1,0.0010040122840902386,0.0005010020040079333,5000.0,4881,7.0,4.0,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
4.011111111111111,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,638333.3333333334,0.25,0.017249154407976027,0.0002428556972316045,12000.0,857,1.0798,4.0,1,0,0.0,0.0033411011658736126,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
3.768566666666667,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,1502484.5,0.25,0.008703489847715736,0.006447239398677014,5000.0,4888,0.0,4.0,1,0,0.0,0.0,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
3.0,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,135000.0,0.15,0.1611170784103115,0.007772020725388629,2400.0,4888,7.9,4.0,1,0,0.0,0.0,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
4.0,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,63937.0,0.05,0.0,0.0,5000.0,4046,0.0,4.0,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
4.200333333333333,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,1386733.3333333333,0.3,0.0,0.0,15000.0,4944,11.0,4.0,1,0,0.0,0.006016990869939861,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
3.8226999999999998,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,65061.0,0.45,0.03509827737535494,0.006775778984089838,3954.0,5284,5.0,4.0,1,0,1.369378398929073,0.19747120892203415,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
1.1,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,63937.0,0.1,0.05227615611333053,0.005112474437627856,1317.0,4272,5.5,4.0,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
3.816138333333333,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,1128609.9,0.25,0.0,0.0,35000.0,5166,0.0,,1,0,0.0,0.0005176508874594765,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
1.2212666666666665,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,63937.0,0.15,0.1134761114985117,0.004780249742416082,3975.0,438,0.0,,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
2.0216666666666665,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,605437.5,0.35,0.005539913694465077,0.0034000327498923655,5000.0,5173,8.75,,1,0,0.0,0.0,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
4.95788,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,383563.0,0.55,0.0,0.0,20500.0,6987,0.0,,1,0,0.3518615876058186,0.07485128707820642,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
4.1360158730158725,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,1076363.3333333333,0.6,0.004453101431026116,0.0036954975402418246,5000.0,10653,7.0,,1,0,0.0,0.0,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
2.12,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,63937.0,0.15,0.0012818540737322462,0.002182453203770012,20000.0,5205,9.25,,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
1.994,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,93145.0,0.3,0.00426633259107315,0.0098688224849812,20622.0,466,0.0,,1,0,0.0,0.0,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
4.0,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,8000000.0,0.1,0.0,0.0,23000.0,5208,10.0,,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
2.0,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,800000.0,0.1,0.0,0.0,4100.0,5212,8.0,,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
6.004166,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,7204999.199999999,0.05,0.0,0.0,5000.0,5222,9.25,,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
3.2075,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,1311500.0,0.25,0.011578052273540994,0.00933521797530154,13000.0,5247,0.0,,1,0,0.0,0.0,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
4.321111111111111,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,8313333.333333333,0.4,0.0503628052451787,0.09237240561315048,20000.0,5247,0.0,,1,0,0.0,0.0004221353386261962,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
1.01,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,808000.0,0.2,0.28088638050224574,0.06745779977594529,3000.0,5275,0.0,,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
2.335,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,100075.0,0.35,0.02780039431424165,0.005631058451489906,8000.0,5268,7.0,,1,0,0.0,4.440892098500625e-16,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
3.2333333333333334,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,2675000.0,0.25,0.04065565307176053,0.009376448290474047,10000.0,5289,0.0,,1,0,0.0,0.0007516148638681714,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
4.004166666666666,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,995583.3333333334,0.35,0.017367349238546003,0.02767914334828771,1000.0,5331,18.0,,1,0,0.0,0.09933774834437127,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
2.0,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,2000000.0,0.1,0.0,0.0,500.0,1117,0.0,,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
2.0,1,1,0,1,0,0,27.56,0.5488544459767054,-0.27657475203821985,691063.0,28556,1000000.0,0.1,0.0,0.0,500.0,752,0.0,,1,0,0.0,,1.42,3255,5.53,0.0,0,0,0,0,0,1,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
2.43125,1,0,1,0,0,0,399.729,0.26580841290192797,0.10652541273431139,3897.371,14726,533473875.0,0.2,0.013215619872335197,0.032202857487894865,148000.0,32119,7.25,16.0,0,1,0.0,,1.42,3255,5.53,0.0,0,1,0,0,0,0,0,0,0,0,0,52.95,0.021842715580856042,57.17,-0.13041938676607645,68.31,2622.65,549.3757163603386
15.572916666666666,1,0,0,1,0,0,366.348,0.28871819541142124,-0.19236898673189534,1151.642,0,29050000.0,0.55,0.00019020955369909544,0.003853649084010527,269000.0,2197,10.0,17.0,0,1,0.0,0.008264462809917326,1.42,3255,5.53,0.0,0,0,1,0,0,0,0,0,0,0,0,52.85,0.021842715580856042,56.59,-0.13041938676607645,68.67,2820.72,549.9812229104007
41.56651098534799,1,0,0,1,0,0,4922.658,0.2994118800852459,0.09423402658873402,15881.115,4200,110449734.23069231,2.15,0.01536437999737181,0.004773823218751221,200000.0,136,8.0,12.0,1,1,0.20491256255507145,0.027673861383231895,1.42,3255,5.47,0.0,0,0,0,0,0,0,0,0,0,0,1,51.89,0.021842715580856042,54.71,-0.13041938676607645,65.99,3124.76,534.966447672351
35.02563333333334,1,0,0,1,0,0,4922.658,0.2994118800852459,0.09423402658873402,15881.115,4200,116649524.0,0.6,0.000220477128368272,0.000829549304965321,400000.0,1370,7.2,12.0,1,1,0.0,0.054143727040714594,1.42,3255,5.47,0.0,0,0,0,0,0,0,0,0,0,0,1,51.89,0.021842715580856042,54.71,-0.13041938676607645,65.99,3124.76,534.966447672351
33.841319444444444,1,0,0,1,0,0,4922.658,0.2994118800852459,0.09423402658873402,15881.115,4200,224581333.33333334,1.15,0.03626405241286094,0.002365154101662348,350000.0,1807,5.375,12.0,1,1,0.13936537507949037,0.047205986027958224,1.42,3255,5.47,0.0,0,0,0,0,0,0,0,0,0,0,1,51.89,0.021842715580856042,54.71,-0.13041938676607645,65.99,3124.76,534.966447672351
46.28697480158731,1,0,0,1,0,0,4922.658,0.2994118800852459,0.09423402658873402,15881.115,4200,252062438.53333333,3.45,0.000449061131244886,0.001236269241313583,400000.0,90,3.625,12.0,1,1,0.14859232101511952,0.07927864236313774,1.42,3255,5.47,0.0,0,0,0,0,0,0,0,0,0,0,1,51.89,0.021842715580856042,54.71,-0.13041938676607645,65.99,3124.76,534.966447672351
36.113461538461536,1,0,0,1,0,0,4922.658,0.2994118800852459,0.09423402658873402,15881.115,4200,276460697.11538464,2.3,3.252461644458578e-05,0.00039194883081925333,800000.0,1598,6.75,12.0,1,0,0.06964968572252955,0.039899943487770255,1.42,3255,5.47,0.0,0,0,0,0,0,0,0,0,0,0,1,51.89,0.021842715580856042,54.71,-0.13041938676607645,65.99,3124.76,534.966447672351
6.198463541666666,1,0,0,0,1,0,2571.062,0.29335604415605165,-0.3545948672939437,8988.666,14500,16042334.375,1.35,0.0005714910939532943,0.001339219225445574,450000.0,1874,6.5,17.0,1,1,0.6104355649430728,0.14448613370581734,1.42,3255,5.47,0.0,0,0,1,0,0,0,0,0,0,0,0,51.89,0.021842715580856042,54.71,-0.13041938676607645,65.99,3124.76,534.966447672351
6.0913097222222214,1,0,0,0,1,0,2571.062,0.29335604415605165,-0.3545948672939437,8988.666,14500,14187007.833333334,1.5,0.00014672722210162995,0.0013706246358783185,350000.0,2633,6.875,17.0,1,1,0.45774972725845786,0.6414408419461542,1.42,3255,5.47,0.0,0,0,1,0,0,0,0,0,0,0,0,51.89,0.021842715580856042,54.71,-0.13041938676607645,65.99,3124.76,534.966447672351
6.343095238095239,1,0,0,0,1,0,2571.062,0.29335604415605165,-0.3545948672939437,8988.666,14500,6053567.142857143,0.7,0.00020575998968028477,0.001532683367346308,300000.0,3377,6.625,17.0,1,1,0.2366671445092882,0.010649532584234284,1.42,3255,5.47,0.0,0,0,1,0,0,0,0,0,0,0,0,51.89,0.021842715580856042,54.71,-0.13041938676607645,65.99,3124.76,534.966447672351
20.03125,1,0,0,1,0,0,115.037,0.3956974864849802,-0.30477628136925927,897.15,1128,8012500.0,0.2,0.002198994046271424,0.03608508551307338,230000.0,2358,10.0,18.0,0,1,0.0,,1.42,3255,5.47,0.0,0,0,0,1,0,0,0,0,0,0,0,47.29,0.021842715580856042,50.22,-0.13041938676607645,60.23,3177.73,525.8578083430957
2.8115706874999997,1,0,0,0,1,0,-72.307,0.444641945927176,-0.0464842190279139,472.289,1746,4300631.37275,1.4,0.00571661898637762,0.005487518474087419,175000.0,1443,11.0,18.0,0,0,1.062209571218645,0.06872767427622707,1.42,3255,5.19,0.0,1,0,0,0,0,0,0,0,0,0,0,40.53,0.021842715580856042,43.5,-0.13041938676607645,52.7,2938.38,509.3572828642971
10.245000000000001,1,1,0,1,0,0,584.426,0.14085964753577299,1.3097679034079002,6477.934,0,8196000.0,0.1,0.0005210781684390214,0.013126953415687,250000.0,9158,6.0,3.0,1,0,0.0,,1.42,3255,5.19,0.0,0,0,0,0,0,1,0,0,0,0,0,40.53,0.021842715580856042,43.5,-0.13041938676607645,52.7,2938.38,509.3572828642971
38.163666666666664,1,0,0,1,0,0,2863.3,0.3341993691461979,-0.08448144600800608,18609.7,0,4339271.0,0.4,0.0005837533926152293,0.0008633443239809282,500000.0,774,8.0,12.0,1,1,0.0,0.0004000619275617272,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,40.53,0.021842715580856042,43.5,-0.13041938676607645,52.7,2938.38,509.3572828642971
23.29279166666667,1,0,0,1,0,0,2863.3,0.3341993691461979,-0.08448144600800608,18609.7,0,86765008.75,1.25,0.005592574390596227,0.0019759554789651928,500000.0,1822,5.375,12.0,1,1,0.33898934556505445,0.005064820173805858,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,40.53,0.021842715580856042,43.5,-0.13041938676607645,52.7,2938.38,509.3572828642971
62.17095277777778,1,0,0,1,0,0,2863.3,0.3341993691461979,-0.08448144600800608,18609.7,0,105873141.33333333,0.85,0.0004361123281790393,0.000981939217917677,750000.0,559,5.5,12.0,1,1,0.0,0.03808416023227201,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,40.53,0.021842715580856042,43.5,-0.13041938676607645,52.7,2938.38,509.3572828642971
18.28004680413832,1,0,0,1,0,0,2863.3,0.3341993691461979,-0.08448144600800608,18609.7,0,175670814.2857143,3.15,0.009020487956289399,0.002739299194353158,1000000.0,2355,5.625,12.0,1,1,0.0,0.10821773098370668,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,40.53,0.021842715580856042,43.5,-0.13041938676607645,52.7,2938.38,509.3572828642971
16.660363636363638,1,0,0,1,0,0,2863.3,0.3341993691461979,-0.08448144600800608,18609.7,0,286068250.45454544,1.7,0.0033049282633219853,0.001895273642406796,750000.0,3208,5.75,12.0,1,1,0.0,0.02032814241365689,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,40.53,0.021842715580856042,43.5,-0.13041938676607645,52.7,2938.38,509.3572828642971
16.486576444128783,1,0,0,1,0,0,2863.3,0.3341993691461979,-0.08448144600800608,18609.7,0,68497374.4125,2.95,0.007639274469242088,0.0010030747405711164,750000.0,2721,6.5,12.0,1,1,0.1948251944516203,0.048058982785587394,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,40.53,0.021842715580856042,43.5,-0.13041938676607645,52.7,2938.38,509.3572828642971
49.388000000000005,1,0,0,0,1,0,3482.0,0.21668229655100552,0.06562054208273894,9597.0,50000,148973921.0,0.6,0.0009927577196028093,0.0004158415535958946,350000.0,877,8.125,14.0,1,1,0.018838112351653093,0.020820945678272744,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,40.53,0.021842715580856042,43.5,-0.13041938676607645,52.7,2938.38,509.3572828642971
66.50751165501165,1,0,0,0,1,0,3482.0,0.21668229655100552,0.06562054208273894,9597.0,50000,254993795.45454547,1.4,0.0004934176125825442,0.0009771644171510567,375000.0,451,7.875,14.0,1,1,0.02081615523296178,0.0011364429992002762,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,40.53,0.021842715580856042,43.5,-0.13041938676607645,52.7,2938.38,509.3572828642971
82.3134824425926,1,0,0,1,0,0,3.24992,0.3603396588026884,-0.13513198070461585,454.986,2610,5053785.554666666,1.2,0.04398894997151806,0.006799662507676178,120000.0,103,10.5,17.0,0,1,0.06985304727346042,0.003948873945469737,1.42,3255,5.19,0.0,1,0,0,0,0,0,0,0,0,0,0,40.53,0.021842715580856042,43.5,-0.13041938676607645,52.7,2938.38,509.3572828642971
22.625,1,0,0,1,0,0,605.2,0.3639737470273977,-0.038915669588458275,3348.497,8041,34368750.0,0.2,0.0,0.0,250000.0,2352,9.25,17.0,1,1,0.0,0.0,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
9.727500000000001,1,0,0,1,0,0,605.2,0.3639737470273977,-0.038915669588458275,3348.497,8041,20293857.2,0.5,0.0016915737392723573,0.0035701697160169946,350000.0,2352,9.625,17.0,1,1,0.0,0.06797423148621973,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
16.025,1,0,0,0,1,0,605.2,0.3639737470273977,-0.038915669588458275,3348.497,8041,39607500.0,0.15,0.0025178610770150755,0.0007012622720897754,335000.0,3083,10.5,18.0,1,1,0.0,0.007117437722419903,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
23.235528146769703,1,1,0,1,0,0,5015.0,0.5619971604353999,0.1108843537414966,44373.0,0,15244634.6666,4.35,0.181659185608409,0.013196702546489362,500000.0,4087,9.375,17.0,0,1,0.1546298552182721,0.031381814468113396,1.42,3255,5.19,0.0,0,0,0,0,0,1,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
23.893783626666664,1,1,0,1,0,0,5015.0,0.5619971604353999,0.1108843537414966,44373.0,0,244272326.27,2.65,0.07668435194838429,0.010804381362027665,366529.0,7739,9.3,16.0,0,0,0.25093046075685,0.018754608070038464,1.42,3255,5.19,0.0,0,0,0,0,0,1,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
43.74527496571068,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,62199927.741,9.7,0.15963405940633463,0.013425229677836515,350000.0,997,9.5,17.0,1,1,0.18481907084658833,0.038841160710274096,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
16.0,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,72000000.0,0.05,0.0,0.0,300000.0,8455,9.95,17.0,1,1,0.0,,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
24.95219858526702,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,70167282.7497,9.7,0.20781168652339904,0.010953840724389369,700000.0,4772,8.875,17.0,1,1,0.19547512504921258,0.031408527729181755,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
21.696098717948722,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,33888752.31538462,1.65,0.056277306821801806,0.005828344865859849,200000.0,12593,7.75,17.0,1,1,0.14865867254667808,0.10469751478387024,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
21.78210284391535,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,115776539.27777778,4.35,0.15882752329453112,0.013923022220137714,300000.0,6172,7.125,17.0,1,1,0.0,0.08054485754713309,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
21.8971525656635,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,77588052.625,4.85,0.1780789936473509,0.016021453751984327,250000.0,6431,7.5,17.0,1,1,0.2090952761888629,0.041919309825713305,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
20.793151282051284,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,111683813.0,1.9,0.2190133746195224,0.013041485164735531,500000.0,13828,7.4,17.0,1,1,0.20913324265575145,0.023093887696064037,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
19.078571428571426,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,233572464.2857143,0.75,0.11935343922735515,0.01284408568609174,500000.0,32286,7.7,17.0,1,1,0.28977942486979474,0.04822035229190309,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
20.147356944444446,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,25703855.9,2.2,0.15361240049410976,0.010330764391800851,300000.0,6994,6.625,17.0,1,1,0.207358308437278,0.08423990066175291,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
24.660497485185186,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,13619256.611055557,3.25,0.11153247581386877,0.01354267459650797,183000.0,4650,9.215,17.0,1,0,0.3833265324118628,0.0680641156840323,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
23.001959929653676,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,83728627.0625,6.0,0.08451696682262733,0.013936634970221061,502000.0,8424,8.9,17.0,1,0,0.19954600617839297,0.03708676637403189,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
25.015018629959513,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,81460745.60242106,8.0,0.10720817980587498,0.013068411692325319,288000.0,13934,9.98,17.0,1,0,0.04585711892761704,0.04296622377044523,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
23.50431830707969,1,0,0,1,0,0,6187.13584,0.41196502234444826,-0.0680006097132003,279264.0,246000,54791319.02929412,9.05,0.13324905703860707,0.012242981614154493,500000.0,3509,6.5,16.0,1,1,0.01924385779915556,0.09099084327482343,1.42,3255,5.19,0.0,0,0,1,0,0,0,0,0,0,0,0,39.28,0.021842715580856042,41.91,-0.13041938676607645,52.22,2864.73,506.528987269604
